branch_id_1	branch_id_2	is_fg	omegaCany2spe	ECNany2spe	ECSany2spe	method
4	37	N	3.8402	0.0934	2.4862	codon_model
4	38	N	0.0342	0.2174	3.1129	codon_model
4	39	N	0.4037	0.4473	6.544	codon_model
4	40	N	4.0257	0.4369	2.2072	codon_model
4	41	N	14.4245	0.1062	0.3918	codon_model
4	42	N	0.2027	0.0314	1.1014	codon_model
4	43	N	0.25	0.0003	0.0308	codon_model
4	44	N	0.048	0.0259	1.4153	codon_model
4	45	N	0.0046	0.0327	0.7723	codon_model
4	46	N	1.7766	0.1824	4.8378	codon_model
4	47	N	0.0667	0.1709	4.9298	codon_model
4	48	N	2.7735	0.3214	7.116	codon_model
4	49	N	0.1154	0.2891	7.8458	codon_model
4	50	N	0.2454	0.573	8.9579	codon_model
4	51	N	0.4857	0.6117	8.5658	codon_model
4	52	N	2.4649	0.3257	5.8895	codon_model
4	53	N	0.0012	0.4456	4.0897	codon_model
4	54	N	1.3219	0.9913	10.3421	codon_model
4	55	N	1.9859	0.1392	0.8569	codon_model
4	56	N	0.0049	0.1223	0.8353	codon_model
4	57	N	0.0586	0.0537	0.5361	codon_model
4	58	N	1.3103	0.2921	1.8206	codon_model
4	59	N	1.4855	0.6011	10.2029	codon_model
4	60	N	0.9753	0.586	6.8397	codon_model
4	61	N	0.102	0.2856	4.7988	codon_model
4	62	N	0.1355	0.3565	2.2897	codon_model
4	63	N	0.5368	0.3066	2.1178	codon_model
4	64	N	0.7969	0.565	6.3596	codon_model
4	65	N	0.1729	0.0844	0.7416	codon_model
4	66	N	0.0012	0.1138	1.3467	codon_model
4	67	N	0.5368	0.281	2.1085	codon_model
4	68	N	0.0025	0.1173	1.0869	codon_model
4	69	N	0.0025	0.2507	1.9267	codon_model
4	70	N	0.2627	0.1893	1.5098	codon_model
4	71	N	0.0257	0.284	3.2542	codon_model
4	72	N	1.2209	0.5813	6.2174	codon_model
4	73	N	2.5604	0.6476	8.2152	codon_model
4	74	N	0.0001	0.0361	0.3523	codon_model
4	75	N	0.0	0.0584	0.9395	codon_model
4	76	N	0.4082	0.0878	2.3245	codon_model
4	77	N	0.3067	0.1283	3.0496	codon_model
4	78	N	0.826	0.7249	5.5604	codon_model
4	79	N	11.674	0.0776	1.6565	codon_model
4	80	N	0.4449	0.1096	2.7764	codon_model
4	81	N	0.0199	0.0463	1.6019	codon_model
4	82	N	0.026	0.0913	2.7489	codon_model
4	83	N	0.1994	0.4542	5.626	codon_model
4	84	N	1.0878	0.3455	5.2512	codon_model
4	85	N	1.5229	0.6896	5.3383	codon_model
4	86	N	0.8559	0.557	5.667	codon_model
4	87	N	0.4652	0.3717	6.7181	codon_model
4	88	N	1.515	0.3527	7.1324	codon_model
4	89	N	1.1525	0.787	8.6179	codon_model
4	90	N	0.5573	0.8708	3.8789	codon_model
4	91	N	0.5573	0.162	2.1458	codon_model
4	92	N	0.0052	0.0516	1.5409	codon_model
4	93	N	1.5462	0.9013	9.6111	codon_model
4	94	N	0.9747	0.4866	6.5166	codon_model
4	95	N	0.212	0.7248	2.8006	codon_model
4	96	N	0.0978	0.0811	1.2478	codon_model
4	97	N	0.068	0.1635	1.7969	codon_model
4	98	N	0.0013	0.2894	1.8188	codon_model
4	99	N	3.9319	0.5944	4.556	codon_model
4	100	N	0.4325	0.2895	3.9741	codon_model
4	101	N	5.0573	0.1126	1.63	codon_model
4	102	N	3.1914	0.4687	3.6036	codon_model
4	103	N	2.7244	1.0063	7.3201	codon_model
4	104	N	1.8831	0.4652	3.5233	codon_model
4	105	N	0.61	0.7077	6.0011	codon_model
4	106	N	0.7601	1.3055	10.1365	codon_model
4	107	N	1.2344	1.2059	8.7945	codon_model
4	108	N	0.833	1.5709	11.4505	codon_model
4	111	N	0.2306	0.5772	6.0337	codon_model
4	112	N	0.768	1.3195	10.5036	codon_model
4	113	N	1.6205	0.5218	7.5948	codon_model
4	114	N	1.4342	0.323	5.6697	codon_model
4	115	N	1.087	0.3949	5.7663	codon_model
4	116	N	0.877	0.5197	7.5839	codon_model
4	118	N	0.0016	0.0653	1.5325	codon_model
4	119	N	0.0127	0.0805	2.1018	codon_model
4	120	N	0.328	0.1926	3.8675	codon_model
4	121	N	0.1334	0.3146	6.9553	codon_model
4	122	N	0.7501	0.4464	2.4502	codon_model
4	123	N	0.4527	0.8171	3.7185	codon_model
4	124	N	1.3485	0.3966	2.2719	codon_model
4	125	N	1.5791	0.1701	2.3799	codon_model
4	126	N	3.0825	0.2708	3.6783	codon_model
4	127	N	0.0608	0.487	8.7344	codon_model
4	128	N	0.3306	0.915	9.171	codon_model
4	129	N	0.111	0.2403	2.3583	codon_model
4	130	N	0.2213	0.2957	5.0715	codon_model
4	131	N	4.6632	0.4648	5.9234	codon_model
4	132	N	2.8747	0.6867	8.2965	codon_model
4	133	N	1.3788	0.4018	7.228	codon_model
4	134	N	1.3544	0.3535	7.1492	codon_model
4	135	N	2.239	0.5043	8.4186	codon_model
4	136	N	1.7461	0.4159	8.4914	codon_model
4	137	N	1.5474	0.3862	8.4409	codon_model
5	8	N	0.5702	2.1519	12.5914	codon_model
5	9	N	3.422	0.6602	1.7551	codon_model
5	10	N	122.1665	0.597	2.1831	codon_model
5	11	N	0.0648	2.0962	12.0699	codon_model
5	12	N	0.0571	0.8028	3.4237	codon_model
5	13	N	0.9791	0.3903	2.7787	codon_model
5	14	N	0.0017	0.1257	1.1884	codon_model
5	15	N	0.9132	0.3878	4.3186	codon_model
5	16	N	1.6258	0.506	4.1347	codon_model
5	17	N	1.6326	1.5279	9.994	codon_model
5	18	N	2.8342	0.6914	8.1371	codon_model
5	19	N	10.7051	0.1855	2.0804	codon_model
5	20	N	0.0	0.2118	2.1471	codon_model
5	21	N	0.0111	0.0789	0.9333	codon_model
5	22	N	0.8151	0.0906	0.7374	codon_model
5	23	N	0.0031	0.1354	1.3094	codon_model
5	24	N	41.4532	0.2294	1.6773	codon_model
5	25	N	1.3038	1.9729	7.6945	codon_model
5	26	Y	0.9103	1.113	3.6163	codon_model
5	27	N	0.9466	0.0964	1.8174	codon_model
5	28	N	0.0	0.1553	0.7293	codon_model
5	29	N	0.1569	0.0183	0.3717	codon_model
5	30	N	0.0213	0.571	2.3649	codon_model
5	31	N	0.0	0.1689	0.5779	codon_model
5	32	N	0.0503	0.5122	2.4136	codon_model
5	33	Y	1.3501	1.05	4.1981	codon_model
5	34	N	0.0002	0.2365	1.4285	codon_model
5	35	Y	1.0112	1.3446	2.7955	codon_model
5	36	N	0.2946	0.2786	3.5187	codon_model
5	37	N	1.2477	0.2436	3.1584	codon_model
5	38	N	1.2869	0.588	3.9257	codon_model
5	39	N	3.2292	0.8499	8.3553	codon_model
5	40	Y	154.2279	1.2392	2.8522	codon_model
5	41	N	46630.5274	0.3018	0.5105	codon_model
5	42	N	0.0059	0.0908	1.4015	codon_model
5	43	N	0.2806	0.0009	0.0422	codon_model
5	44	N	0.0554	0.0735	1.8254	codon_model
5	45	N	19.8116	0.0943	0.9746	codon_model
5	46	N	4.9047	0.508	6.1991	codon_model
5	47	N	0.0384	0.4753	6.3197	codon_model
5	48	N	2.8181	0.8376	9.045	codon_model
5	49	N	1.6775	0.7449	10.0185	codon_model
5	50	N	1.0808	1.3977	11.3833	codon_model
5	51	N	0.9621	1.4403	11.0159	codon_model
5	52	N	0.9446	0.6297	7.4143	codon_model
5	53	N	9.7861	1.1868	5.2212	codon_model
5	54	N	1.0442	2.409	13.3233	codon_model
5	55	N	8.9794	0.3934	1.0488	codon_model
5	56	N	0.8775	0.3467	1.0477	codon_model
5	57	N	0.0275	0.1517	0.6577	codon_model
5	58	N	0.0358	0.7476	2.3395	codon_model
5	59	N	0.5312	1.5667	13.1063	codon_model
5	60	N	1.3783	1.4288	8.6761	codon_model
5	61	N	0.071	0.7824	6.1322	codon_model
5	62	N	2.5155	0.9293	2.9274	codon_model
5	63	N	0.9217	0.8257	2.6982	codon_model
5	64	N	2.5413	1.2681	8.1048	codon_model
5	65	N	0.0001	0.2382	0.9141	codon_model
5	66	N	0.0113	0.2801	1.7248	codon_model
5	67	N	0.6609	0.7529	2.6866	codon_model
5	68	N	0.8121	0.2959	1.3733	codon_model
5	69	N	0.0331	0.6662	2.4137	codon_model
5	70	N	5.9226	0.4073	1.9031	codon_model
5	71	N	1.4208	0.7984	4.1039	codon_model
5	72	N	2.4424	1.315	7.9197	codon_model
5	73	N	1.7674	1.4349	10.5523	codon_model
5	74	N	5.5357	0.1049	0.4443	codon_model
5	75	N	49.6217	0.1623	1.176	codon_model
5	76	N	3.1311	0.2119	2.9235	codon_model
5	77	N	1.8747	0.3228	3.8473	codon_model
5	78	N	1.0119	1.3534	6.9709	codon_model
5	79	N	0.0	0.2155	2.1275	codon_model
5	80	N	0.3283	0.2886	3.5283	codon_model
5	81	N	0.1007	0.1209	1.9952	codon_model
5	82	N	0.6306	0.2052	3.4288	codon_model
5	83	N	0.368	0.9475	7.0487	codon_model
5	84	N	0.6782	0.6204	6.5577	codon_model
5	85	N	1.7325	1.2406	6.6737	codon_model
5	86	N	1.0513	1.2348	7.1136	codon_model
5	87	N	1.3094	0.6312	8.5855	codon_model
5	88	N	2.9633	0.5764	9.1337	codon_model
5	89	N	1.5749	1.9615	11.1101	codon_model
5	90	N	0.8211	2.2369	4.8733	codon_model
5	91	N	0.9389	0.4633	2.7508	codon_model
5	92	N	0.2478	0.1505	1.9692	codon_model
5	93	N	0.7577	2.3552	12.2795	codon_model
5	94	N	1.2278	0.8499	8.1949	codon_model
5	95	N	3.4745	1.8416	3.5553	codon_model
5	96	N	0.0	0.2331	1.6011	codon_model
5	97	N	0.0012	0.3286	2.3068	codon_model
5	98	N	2.2886	0.6873	2.2835	codon_model
5	99	N	2.776	1.6117	5.7997	codon_model
5	100	N	0.7871	0.8148	5.0626	codon_model
5	101	N	0.0505	0.3049	2.0026	codon_model
5	102	N	2.0905	0.9685	4.3248	codon_model
5	103	N	1.3803	2.0106	8.6723	codon_model
5	104	N	5.7265	0.9582	4.2152	codon_model
5	105	N	5.331	1.0969	6.8009	codon_model
5	106	N	4.1813	2.0393	11.7489	codon_model
5	107	N	1.761	1.4242	9.5629	codon_model
5	108	N	1.5305	2.554	13.6453	codon_model
5	111	N	1.3297	1.5365	7.6349	codon_model
5	112	N	1.1532	3.247	13.5449	codon_model
5	113	N	3.8986	1.1937	9.7284	codon_model
5	114	N	0.7367	0.6218	7.1182	codon_model
5	115	N	1.9116	0.5794	7.1788	codon_model
5	116	N	1.3141	0.8703	9.4405	codon_model
5	118	N	0.0271	0.1882	1.9648	codon_model
5	119	N	0.0148	0.233	2.6883	codon_model
5	120	N	3.4582	0.5151	4.9352	codon_model
5	121	N	0.4687	0.8849	8.781	codon_model
5	122	N	0.5847	1.0175	3.111	codon_model
5	123	N	5.0918	2.0768	4.6723	codon_model
5	124	Y	3.6973	1.0663	2.8577	codon_model
5	125	N	2.6641	0.4737	3.0142	codon_model
5	126	N	1.3874	0.7617	4.6954	codon_model
5	127	N	0.7199	1.3799	11.1064	codon_model
5	128	N	1.0619	2.1973	11.772	codon_model
5	129	N	1.0609	0.5457	3.0276	codon_model
5	130	N	0.1183	0.7367	6.3834	codon_model
5	131	N	1.5154	1.0815	7.4796	codon_model
5	132	N	0.2835	1.535	10.6124	codon_model
5	133	N	3.6786	0.7237	9.2465	codon_model
5	134	N	2.8844	0.5787	9.1559	codon_model
5	135	N	3.7101	0.8428	10.7121	codon_model
5	136	N	3.5489	0.7198	10.7907	codon_model
5	137	N	1.8676	0.6626	10.6956	codon_model
6	8	N	1.3872	0.8068	8.5248	codon_model
6	9	N	0.7249	0.1981	1.2468	codon_model
6	10	N	0.272	0.1917	1.407	codon_model
6	11	N	3.5299	1.5643	11.3648	codon_model
6	12	N	0.1413	0.244	2.4819	codon_model
6	13	N	6.0454	0.1145	1.7945	codon_model
6	14	N	0.0046	0.0707	0.9306	codon_model
6	15	N	0.1476	0.1724	2.9599	codon_model
6	16	N	0.1038	0.1762	2.8871	codon_model
6	17	N	3.3192	0.6387	6.9534	codon_model
6	18	N	1.337	0.3989	5.8308	codon_model
6	19	N	0.0673	0.0554	1.3694	codon_model
6	20	N	0.0045	0.0633	1.4149	codon_model
6	21	N	0.0104	0.0239	0.5633	codon_model
6	22	N	0.003	0.028	0.5437	codon_model
6	23	N	0.0936	0.0397	0.8328	codon_model
6	24	N	0.1182	0.0681	1.09	codon_model
6	25	N	0.4546	0.6867	5.4563	codon_model
6	26	N	2.8359	0.3316	2.409	codon_model
6	27	N	0.096	0.0415	1.1335	codon_model
6	28	N	0.0108	0.049	0.5375	codon_model
6	29	N	0.0002	0.0062	0.3366	codon_model
6	30	N	0.0108	0.2317	1.6715	codon_model
6	31	N	0.0045	0.0505	0.4266	codon_model
6	32	N	0.0048	0.1485	1.6997	codon_model
6	33	N	1.8738	0.3228	2.7453	codon_model
6	34	N	0.0091	0.0715	0.9759	codon_model
6	35	N	7.792	0.4027	1.8952	codon_model
6	36	N	0.0561	0.0945	2.2793	codon_model
6	37	N	0.511	0.0761	2.0288	codon_model
6	38	N	0.0784	0.1982	2.7406	codon_model
6	39	N	4.8477	0.4287	5.8165	codon_model
6	40	N	11.3249	0.3589	1.9117	codon_model
6	41	N	33.7586	0.0872	0.338	codon_model
6	42	N	0.0151	0.0257	0.9556	codon_model
6	43	N	0.9634	0.0003	0.0248	codon_model
6	44	N	0.0119	0.0216	1.2182	codon_model
6	45	N	0.1197	0.0268	0.6683	codon_model
6	46	N	0.0569	0.1449	4.3031	codon_model
6	47	N	0.4588	0.1354	4.3815	codon_model
6	48	N	2.6983	0.2742	6.2212	codon_model
6	49	N	0.3492	0.2477	6.8339	codon_model
6	50	N	1.1617	0.4909	8.1519	codon_model
6	51	N	0.7953	0.6018	7.5645	codon_model
6	52	N	2.2982	0.3168	5.5089	codon_model
6	53	N	0.7287	0.3685	3.4669	codon_model
6	54	N	1.6634	0.8602	9.2378	codon_model
6	55	N	0.1509	0.1184	0.7584	codon_model
6	56	N	0.0135	0.1036	0.7438	codon_model
6	57	N	0.0027	0.0457	0.452	codon_model
6	58	N	0.0116	0.2501	1.4977	codon_model
6	59	N	2.2598	0.5471	9.0601	codon_model
6	60	N	1.0072	0.5134	5.7736	codon_model
6	61	N	1.0787	0.2421	4.2438	codon_model
6	62	N	0.0094	0.303	1.9197	codon_model
6	63	N	0.4402	0.2583	1.7841	codon_model
6	64	N	0.586	0.4894	5.5891	codon_model
6	65	N	0.2695	0.0718	0.6366	codon_model
6	66	N	0.0012	0.1	1.0789	codon_model
6	67	N	0.5737	0.2372	1.7758	codon_model
6	68	N	0.0476	0.0957	0.952	codon_model
6	69	N	0.0045	0.21	1.7128	codon_model
6	70	N	0.9218	0.1202	1.298	codon_model
6	71	N	0.0105	0.2461	2.8752	codon_model
6	72	N	2.9953	0.5026	5.4684	codon_model
6	73	N	1.7689	0.59	7.1788	codon_model
6	74	N	0.002	0.0374	0.3886	codon_model
6	75	N	0.0254	0.0823	0.9213	codon_model
6	76	N	0.9798	0.0837	2.0413	codon_model
6	77	N	0.5428	0.1207	2.6877	codon_model
6	78	N	1.1561	0.4853	4.9785	codon_model
6	79	N	3.4862	0.077	1.3471	codon_model
6	80	N	0.2937	0.0895	2.2829	codon_model
6	81	N	0.0149	0.034	1.2523	codon_model
6	82	N	0.5753	0.1183	2.3303	codon_model
6	83	N	0.2753	0.393	5.0559	codon_model
6	84	N	1.5846	0.3058	4.7256	codon_model
6	85	N	2.8763	0.4522	4.785	codon_model
6	86	N	6.1163	0.4833	5.0727	codon_model
6	87	N	1.5807	0.3674	5.9619	codon_model
6	88	N	1.7958	0.3521	6.3079	codon_model
6	89	N	1.6284	0.6612	7.6446	codon_model
6	90	N	0.8819	0.7914	3.4784	codon_model
6	91	N	1.6409	0.1343	1.9296	codon_model
6	92	N	0.0101	0.0427	1.3636	codon_model
6	93	N	1.1503	0.7612	8.6554	codon_model
6	94	N	3.5399	0.4717	6.2084	codon_model
6	95	N	2.0453	0.6035	2.563	codon_model
6	96	N	0.0634	0.0674	1.0892	codon_model
6	97	N	0.0435	0.1465	1.4244	codon_model
6	98	N	0.0815	0.2068	1.5761	codon_model
6	99	N	8.9738	0.4908	3.8907	codon_model
6	100	N	0.5582	0.248	3.4232	codon_model
6	101	N	1.9948	0.0984	1.6055	codon_model
6	102	N	1.2766	0.5304	3.4939	codon_model
6	103	N	1.6266	1.0571	7.6618	codon_model
6	104	N	1.5929	0.5275	3.4303	codon_model
6	105	N	0.8759	0.8238	6.7028	codon_model
6	106	N	0.8405	1.5519	11.244	codon_model
6	107	N	1.1962	1.4608	10.4311	codon_model
6	111	N	0.554	0.4616	5.0326	codon_model
6	112	N	0.9263	1.1365	9.2117	codon_model
6	113	N	6.2709	0.4442	6.811	codon_model
6	114	N	2.1226	0.3146	5.3313	codon_model
6	115	N	2.3022	0.3977	5.6148	codon_model
6	116	N	3.6279	0.5288	7.6562	codon_model
6	118	N	0.0006	0.0544	1.3398	codon_model
6	119	N	0.005	0.0666	1.8549	codon_model
6	120	N	15.6428	0.165	3.4337	codon_model
6	121	N	0.434	0.279	6.0349	codon_model
6	122	N	0.4586	0.3716	2.2507	codon_model
6	123	N	3.0871	0.7473	3.3339	codon_model
6	124	N	6.5605	0.3725	2.0223	codon_model
6	125	N	1.8081	0.1524	2.0911	codon_model
6	126	N	0.3568	0.2327	3.1563	codon_model
6	127	N	0.1319	0.4213	7.6131	codon_model
6	128	N	1.8361	0.8069	7.9823	codon_model
6	129	N	1.2066	0.209	1.9185	codon_model
6	130	N	0.2806	0.2309	4.173	codon_model
6	131	N	2.3333	0.4148	4.9569	codon_model
6	132	N	0.949	0.6223	7.2337	codon_model
6	133	N	2.5067	0.3909	6.3453	codon_model
6	134	N	1.7058	0.3528	6.3219	codon_model
6	135	N	4.5628	0.4791	7.5295	codon_model
6	136	N	1.6948	0.3943	7.7973	codon_model
6	137	N	1.3614	0.4033	7.8907	codon_model
8	9	N	0.0117	0.6497	2.6006	codon_model
8	10	N	7.5479	0.4687	3.2418	codon_model
8	11	N	2.05	1.2152	11.3197	codon_model
8	12	N	0.7942	0.6059	4.3218	codon_model
8	13	N	0.3757	0.3624	4.2143	codon_model
8	14	N	0.0001	0.144	1.6673	codon_model
8	15	N	0.1289	0.3163	6.767	codon_model
8	16	N	0.0243	0.4143	6.1395	codon_model
8	19	N	0.384	0.1505	3.3163	codon_model
8	20	N	0.0003	0.1715	3.4205	codon_model
8	21	N	0.2963	0.0694	1.4606	codon_model
8	22	N	0.0109	0.0721	1.0217	codon_model
8	23	N	0.0049	0.1066	1.7501	codon_model
8	24	N	0.0002	0.181	2.2861	codon_model
8	25	N	0.0967	1.6194	11.9404	codon_model
8	26	N	0.271	0.8911	5.4991	codon_model
8	27	N	14.1937	0.1199	3.2444	codon_model
8	28	N	0.0032	0.1251	1.0099	codon_model
8	29	N	0.0001	0.0151	0.5348	codon_model
8	30	N	0.6325	0.4901	3.4388	codon_model
8	31	N	0.0377	0.1355	0.7731	codon_model
8	32	N	0.0003	0.4109	3.9036	codon_model
8	33	N	1.2492	0.8897	6.7864	codon_model
8	34	N	0.0166	0.1969	1.9206	codon_model
8	35	N	1.9658	1.0697	3.9691	codon_model
8	36	N	0.0402	0.2885	5.748	codon_model
8	37	N	0.8209	0.2682	5.1559	codon_model
8	38	N	0.0725	0.4714	5.7491	codon_model
8	39	N	0.0214	0.72	13.5742	codon_model
8	40	N	1.7375	1.0188	4.7464	codon_model
8	41	N	0.0737	0.2443	0.8271	codon_model
8	42	N	1.3468	0.0977	2.3505	codon_model
8	43	N	0.1003	0.0012	0.0682	codon_model
8	44	N	0.0006	0.0806	3.0659	codon_model
8	45	N	0.1402	0.1006	1.6526	codon_model
8	46	N	0.1696	0.4556	10.3016	codon_model
8	47	N	1.5156	0.4293	10.5021	codon_model
8	48	N	1.3299	0.8185	15.3523	codon_model
8	49	N	0.3734	0.7443	16.9577	codon_model
8	50	N	0.7106	1.4647	20.2839	codon_model
8	51	N	1.108	1.9501	22.2919	codon_model
8	53	N	1.4037	1.022	7.9478	codon_model
8	54	N	0.481	2.0056	21.6402	codon_model
8	55	N	0.0932	0.3106	1.4688	codon_model
8	56	N	1.8774	0.4104	1.5667	codon_model
8	57	N	2.6546	0.1512	0.9202	codon_model
8	58	N	1.0229	0.5674	3.5474	codon_model
8	59	N	0.3503	1.3886	21.6372	codon_model
8	60	N	0.5297	1.3292	13.3993	codon_model
8	61	N	0.6717	0.6567	9.7077	codon_model
8	62	N	1.139	0.7101	4.4401	codon_model
8	63	N	0.6655	0.6513	4.0677	codon_model
8	64	N	0.0084	0.9185	12.7042	codon_model
8	65	N	0.098	0.2205	1.3037	codon_model
8	66	N	0.6321	0.2187	2.5399	codon_model
8	67	N	0.6569	0.594	4.0501	codon_model
8	68	N	1.5049	0.2499	1.9965	codon_model
8	69	N	0.0098	0.544	3.5344	codon_model
8	70	N	0.8923	0.3182	2.7954	codon_model
8	71	N	0.0029	0.691	6.165	codon_model
8	72	N	0.2824	0.9561	12.4087	codon_model
8	73	N	0.1038	1.151	17.0592	codon_model
8	74	N	0.0	0.0848	0.6356	codon_model
8	75	N	0.0008	0.1735	1.65	codon_model
8	76	N	1.0307	0.1726	4.3041	codon_model
8	77	N	0.4995	0.269	5.7228	codon_model
8	78	N	0.9444	0.9054	10.3117	codon_model
8	79	N	1.071	0.2141	3.7202	codon_model
8	80	N	0.6665	0.3033	5.7243	codon_model
8	81	N	0.2458	0.1532	3.0208	codon_model
8	82	N	0.2459	0.1714	5.4057	codon_model
8	83	N	0.5229	0.8163	10.9673	codon_model
8	84	N	1.1915	0.55	10.2477	codon_model
8	85	N	1.1237	0.8136	9.8542	codon_model
8	86	N	0.856	1.0333	11.1059	codon_model
8	87	N	2.7999	0.5474	13.946	codon_model
8	88	N	1.077	0.5041	14.8371	codon_model
8	89	N	0.3177	1.9088	20.4835	codon_model
8	90	N	1.0845	1.775	7.1146	codon_model
8	91	N	0.4206	0.3717	4.4351	codon_model
8	92	N	0.0138	0.1213	3.1455	codon_model
8	93	N	0.7161	2.2125	21.7139	codon_model
8	94	N	1.7586	1.0914	15.893	codon_model
8	95	N	3.6649	1.4433	5.3417	codon_model
8	96	N	0.7735	0.188	2.642	codon_model
8	97	N	0.0361	0.2318	3.5969	codon_model
8	98	N	0.0263	0.5409	3.3474	codon_model
8	99	N	3.4854	1.3561	8.813	codon_model
8	100	N	0.7021	0.7539	7.733	codon_model
8	101	N	7.4607	0.2266	2.538	codon_model
8	102	N	0.9303	0.7399	4.7658	codon_model
8	103	N	1.9163	1.2686	8.8763	codon_model
8	104	N	0.7141	0.732	4.6256	codon_model
8	105	N	1.4153	0.5685	6.4348	codon_model
8	106	N	0.1994	1.1715	10.8841	codon_model
8	107	N	2.6789	0.6206	7.7771	codon_model
8	108	N	0.2073	1.4688	13.3235	codon_model
8	109	N	1.6753	0.5461	7.6283	codon_model
8	110	N	1.4766	1.7389	20.3676	codon_model
8	111	N	0.6437	1.3698	11.7541	codon_model
8	112	N	0.6236	2.643	21.9563	codon_model
8	113	N	0.6748	1.3104	18.2638	codon_model
8	114	N	2.3506	1.125	14.6744	codon_model
8	118	N	1.2395	0.1519	3.224	codon_model
8	119	N	1.1266	0.1875	4.287	codon_model
8	120	N	3.1634	0.442	7.8113	codon_model
8	121	N	0.5073	0.8423	13.8422	codon_model
8	122	N	4.8139	0.789	4.6713	codon_model
8	123	N	0.951	1.6484	6.8117	codon_model
8	124	N	3.2532	0.8855	4.1908	codon_model
8	125	N	0.4132	0.4342	4.5129	codon_model
8	126	N	0.9641	0.7121	7.1805	codon_model
8	127	N	0.3014	1.2335	17.5298	codon_model
8	128	N	0.4908	1.8351	18.9444	codon_model
8	129	N	2.004	0.404	4.7466	codon_model
8	130	N	0.1079	0.7467	9.7416	codon_model
8	131	N	1.7289	1.0595	11.4548	codon_model
8	132	N	0.8552	1.3185	17.0601	codon_model
8	133	N	0.8904	0.5886	14.9482	codon_model
8	134	N	0.8363	0.506	14.873	codon_model
8	135	N	0.7287	0.7554	17.3887	codon_model
8	136	N	0.9341	0.6755	17.5993	codon_model
8	137	N	1.2498	0.6429	17.8972	codon_model
9	10	N	2.7102	0.1185	0.7252	codon_model
9	11	N	2.9514	0.3691	1.5875	codon_model
9	12	N	0.0	0.2206	0.6618	codon_model
9	13	N	0.8824	0.2341	1.3788	codon_model
9	14	N	0.0	0.0499	0.5539	codon_model
9	15	N	0.0012	0.1821	1.8696	codon_model
9	16	N	0.0003	0.2511	1.9014	codon_model
9	17	N	0.0	0.491	2.1248	codon_model
9	18	N	0.0187	0.2282	1.6966	codon_model
9	19	N	0.0	0.0678	0.6832	codon_model
9	20	N	0.0	0.0779	0.7071	codon_model
9	21	N	0.0001	0.0379	0.4583	codon_model
9	22	N	0.0	0.0373	0.3103	codon_model
9	23	N	7.9382	0.069	0.6067	codon_model
9	24	N	0.2865	0.1179	0.7956	codon_model
9	25	N	0.0024	0.9734	3.3063	codon_model
9	26	N	0.0043	0.5902	1.7109	codon_model
9	27	N	0.0021	0.0255	0.5259	codon_model
9	28	N	0.0	0.0671	0.3066	codon_model
9	29	N	0.0	0.0109	0.1943	codon_model
9	30	N	0.0002	0.1714	0.8161	codon_model
9	31	N	0.0016	0.1459	0.7402	codon_model
9	32	N	1.4577	0.1362	0.6137	codon_model
9	33	N	0.0	0.3736	1.452	codon_model
9	34	N	0.0482	0.1302	0.6925	codon_model
9	35	N	0.0001	0.7401	1.3423	codon_model
9	36	N	0.0079	0.0836	1.2187	codon_model
9	37	N	0.0001	0.0882	1.0059	codon_model
9	38	N	0.0	0.2951	1.8491	codon_model
9	39	N	8.3156	0.2311	1.8336	codon_model
9	40	N	0.8505	0.3405	0.6095	codon_model
9	41	N	0.0	0.0794	0.1099	codon_model
9	42	N	0.0	0.0369	0.3023	codon_model
9	43	N	0.0	0.0002	0.0109	codon_model
9	44	N	0.0	0.0349	0.3882	codon_model
9	45	N	0.0088	0.0379	0.2101	codon_model
9	46	N	0.0018	0.1657	1.4839	codon_model
9	47	N	0.0043	0.1571	1.5084	codon_model
9	48	N	0.0614	0.3195	2.2169	codon_model
9	49	N	0.0746	0.2956	2.39	codon_model
9	50	N	0.7174	0.433	2.3552	codon_model
9	51	N	0.0	0.4208	2.2217	codon_model
9	52	N	0.0087	0.2394	1.4925	codon_model
9	53	N	0.3473	0.2966	1.5467	codon_model
9	54	N	8.6547	0.6478	2.8034	codon_model
9	55	N	0.1197	0.2962	1.2249	codon_model
9	58	N	0.0251	0.169	0.8445	codon_model
9	59	N	0.6522	0.4626	2.9335	codon_model
9	60	N	0.003	0.3449	2.1451	codon_model
9	61	N	0.0	0.1938	1.738	codon_model
9	62	N	0.0	0.2321	1.2145	codon_model
9	63	N	0.0003	0.2118	1.0925	codon_model
9	64	N	0.0029	0.2826	1.8337	codon_model
9	65	N	0.0339	0.2045	1.1889	codon_model
9	69	N	0.0776	0.4845	2.3072	codon_model
9	71	N	0.0041	0.2208	1.3958	codon_model
9	72	N	13.6922	0.2949	1.7883	codon_model
9	73	N	1.35	0.3554	2.3525	codon_model
9	74	N	0.0	0.0614	0.2324	codon_model
9	75	N	0.0	0.0672	0.5486	codon_model
9	76	N	0.0278	0.0989	1.4064	codon_model
9	77	N	0.0062	0.1575	1.7768	codon_model
9	78	N	0.0124	0.5734	3.1486	codon_model
9	79	N	0.0	0.0699	0.6359	codon_model
9	80	N	0.0001	0.1049	1.1361	codon_model
9	81	N	0.0007	0.0879	1.0119	codon_model
9	82	N	0.0183	0.091	1.4733	codon_model
9	83	N	0.0467	0.4686	3.0468	codon_model
9	84	N	0.1169	0.2756	2.7498	codon_model
